Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,527315511471958,527315911380583,399908625,-1
0,1,STEP,527315911602458,527315919012166,7409708,-1
1,1,STEP,527315919105250,527315923828875,4723625,-1
2,1,STEP,527315923916750,527315927520208,3603458,-1
3,1,STEP,527315927622500,527315930761291,3138791,-1
4,1,STEP,527315930848166,527315933813750,2965584,-1
5,1,STEP,527315933905583,527315936575000,2669417,-1
6,1,STEP,527315936657500,527315939313958,2656458,-1
7,1,STEP,527315939400541,527315942623291,3222750,-1
8,1,STEP,527315942712041,527315945224625,2512584,-1
9,1,STEP,527315945305666,527315947772791,2467125,-1
10,1,STEP,527315947856958,527315950513250,2656292,-1
11,1,STEP,527315950599625,527315953089708,2490083,-1
12,1,STEP,527315953184375,527315955439666,2255291,-1
13,1,STEP,527315955532000,527315957557583,2025583,-1
14,1,STEP,527315957654458,527315960187458,2533000,-1
15,1,STEP,527315960279958,527315962420833,2140875,-1
16,1,STEP,527315962508833,527315964550500,2041667,-1
17,1,STEP,527315964634833,527315966823541,2188708,-1
18,1,STEP,527315966917208,527315969761708,2844500,-1
19,1,STEP,527315969859333,527315971737833,1878500,-1
20,1,STEP,527315971823583,527315973854166,2030583,-1
21,1,STEP,527315973935458,527315975852166,1916708,-1
22,1,STEP,527315975952583,527315977957625,2005042,-1
23,1,STEP,527315978049125,527315980181250,2132125,-1
24,1,STEP,527315980266375,527315982316791,2050416,-1
25,1,STEP,527315982412958,527315984785208,2372250,-1
26,1,STEP,527315984883583,527315986652250,1768667,-1
27,1,STEP,527315986743083,527315988702958,1959875,-1
28,1,STEP,527315988792416,527315990376458,1584042,-1
29,1,STEP,527315990462958,527315992412125,1949167,-1
30,1,STEP,527315992504458,527315994213083,1708625,-1
31,1,STEP,527315994302250,527315996280541,1978291,-1
32,1,STEP,527315996373541,527315997941083,1567542,-1
33,1,STEP,527315998030458,527315999990083,1959625,-1
34,1,STEP,527316000080208,527316003107333,3027125,-1
35,1,STEP,527316003210333,527316005717041,2506708,-1
36,1,STEP,527316005815750,527316007815916,2000166,-1
37,1,STEP,527316007900541,527316009604041,1703500,-1
38,1,STEP,527316009690250,527316011687958,1997708,-1
39,1,STEP,527316011778041,527316013832000,2053959,-1
40,1,STEP,527316013929791,527316015582458,1652667,-1
41,1,STEP,527316015666625,527316017623416,1956791,-1
42,1,STEP,527316017720541,527316019768750,2048209,-1
43,1,STEP,527316019864333,527316021722208,1857875,-1
44,1,STEP,527316021816625,527316023811916,1995291,-1
45,1,STEP,527316023907833,527316025921250,2013417,-1
46,1,STEP,527316026007208,527316027782416,1775208,-1
47,1,STEP,527316027863375,527316029616916,1753541,-1
48,1,STEP,527316029697708,527316031390708,1693000,-1
49,1,STEP,527316031474541,527316033274791,1800250,-1
50,1,STEP,527316033367291,527316035392250,2024959,-1
51,1,STEP,527316035482625,527316037515375,2032750,-1
52,1,STEP,527316037596458,527316039488500,1892042,-1
53,1,STEP,527316039585666,527316041196166,1610500,-1
54,1,STEP,527316041280458,527316042833458,1553000,-1
55,1,STEP,527316042917083,527316044806041,1888958,-1
56,1,STEP,527316044893375,527316046867166,1973791,-1
57,1,STEP,527316046958333,527316048737291,1778958,-1
58,1,STEP,527316048821791,527316050237250,1415459,-1
59,1,STEP,527316050315958,527316051871083,1555125,-1
60,1,STEP,527316051961291,527316053811708,1850417,-1
61,1,STEP,527316053915333,527316055433333,1518000,-1
62,1,STEP,527316055534333,527316056923333,1389000,-1
63,1,STEP,527316057013916,527316058678708,1664792,-1
64,1,STEP,527316058766958,527316060349833,1582875,-1
65,1,STEP,527316060432208,527316061929791,1497583,-1
66,1,STEP,527316062012416,527316063436583,1424167,-1
67,1,STEP,527316063518166,527316065333291,1815125,-1
68,1,STEP,527316065417041,527316066878041,1461000,-1
69,1,STEP,527316066962833,527316068650083,1687250,-1
70,1,STEP,527316068739458,527316070298333,1558875,-1
71,1,STEP,527316070385125,527316071888083,1502958,-1
72,1,STEP,527316071972791,527316073463833,1491042,-1
73,1,STEP,527316073564458,527316075084708,1520250,-1
74,1,STEP,527316075173541,527316076635125,1461584,-1
75,1,STEP,527316076733416,527316078135083,1401667,-1
76,1,STEP,527316078222208,527316079634500,1412292,-1
77,1,STEP,527316079733041,527316081434541,1701500,-1
78,1,STEP,527316081517750,527316083283750,1766000,-1
79,1,STEP,527316083378166,527316085464333,2086167,-1
80,1,STEP,527316085550083,527316087291625,1741542,-1
81,1,STEP,527316087374083,527316089119625,1745542,-1
82,1,STEP,527316089206333,527316091007125,1800792,-1
83,1,STEP,527316091098041,527316092815500,1717459,-1
84,1,STEP,527316092907208,527316094551125,1643917,-1
85,1,STEP,527316094657125,527316096365500,1708375,-1
86,1,STEP,527316096455750,527316098244166,1788416,-1
87,1,STEP,527316098332541,527316100180958,1848417,-1
88,1,STEP,527316100269625,527316101927541,1657916,-1
89,1,STEP,527316102019958,527316103642916,1622958,-1
90,1,STEP,527316103726625,527316105446583,1719958,-1
91,1,STEP,527316105546833,527316107178541,1631708,-1
92,1,STEP,527316107263958,527316109076916,1812958,-1
93,1,STEP,527316109171500,527316110726791,1555291,-1
94,1,STEP,527316110813875,527316112286416,1472541,-1
95,1,STEP,527316112379375,527316113873125,1493750,-1
96,1,STEP,527316113963250,527316115294041,1330791,-1
97,1,STEP,527316115379958,527316117068666,1688708,-1
98,1,STEP,527316117164791,527316118845416,1680625,-1
99,1,STEP,527316118941333,527316120605625,1664292,-1
100,1,STEP,527316120695916,527316122104125,1408209,-1
101,1,STEP,527316122184583,527316123569416,1384833,-1
102,1,STEP,527316123655375,527316125225375,1570000,-1
103,1,STEP,527316125313958,527316126853625,1539667,-1
104,1,STEP,527316126943583,527316128441041,1497458,-1
105,1,STEP,527316128526083,527316130288333,1762250,-1
106,1,STEP,527316130384541,527316131936291,1551750,-1
107,1,STEP,527316132027125,527316133757125,1730000,-1
108,1,STEP,527316133845208,527316135310791,1465583,-1
109,1,STEP,527316135388833,527316136873541,1484708,-1
110,1,STEP,527316136955916,527316138310125,1354209,-1
111,1,STEP,527316138398166,527316139984541,1586375,-1
112,1,STEP,527316140076458,527316141822708,1746250,-1
113,1,STEP,527316141913000,527316143716416,1803416,-1
114,1,STEP,527316143804125,527316145314583,1510458,-1
115,1,STEP,527316145398916,527316147092541,1693625,-1
116,1,STEP,527316147175416,527316148667541,1492125,-1
117,1,STEP,527316148759166,527316150524833,1765667,-1
118,1,STEP,527316150606958,527316152067666,1460708,-1
119,1,STEP,527316152179625,527316154222166,2042541,-1
120,1,STEP,527316154311791,527316155660208,1348417,-1
121,1,STEP,527316155738708,527316157485875,1747167,-1
122,1,STEP,527316157588791,527316159346833,1758042,-1
123,1,STEP,527316159429041,527316161770291,2341250,-1
124,1,STEP,527316161859416,527316163478041,1618625,-1
125,1,STEP,527316163563291,527316165050916,1487625,-1
126,1,STEP,527316165146791,527316166922750,1775959,-1
127,1,STEP,527316167023166,527316169906416,2883250,-1
128,1,STEP,527316170003916,527316171568375,1564459,-1
129,1,STEP,527316171650208,527316173081125,1430917,-1
130,1,STEP,527316173163125,527316174904125,1741000,-1
131,1,STEP,527316174997500,527316176569083,1571583,-1
132,1,STEP,527316176655250,527316178381750,1726500,-1
133,1,STEP,527316178470000,527316180210041,1740041,-1
134,1,STEP,527316180310166,527316181964666,1654500,-1
135,1,STEP,527316182063666,527316183760166,1696500,-1
136,1,STEP,527316183864791,527316186175166,2310375,-1
137,1,STEP,527316186271666,527316188279583,2007917,-1
138,1,STEP,527316188378958,527316190077541,1698583,-1
139,1,STEP,527316190170125,527316191859625,1689500,-1
140,1,STEP,527316191950291,527316193231208,1280917,-1
141,1,STEP,527316193317208,527316194827333,1510125,-1
142,1,STEP,527316194916791,527316196789958,1873167,-1
143,1,STEP,527316196886791,527316198429041,1542250,-1
144,1,STEP,527316198528458,527316200007791,1479333,-1
145,1,STEP,527316200099291,527316202031291,1932000,-1
146,1,STEP,527316202135125,527316204142791,2007666,-1
147,1,STEP,527316204238875,527316206036291,1797416,-1
148,1,STEP,527316206127583,527316207906333,1778750,-1
149,1,STEP,527316208006958,527316209660125,1653167,-1
150,1,STEP,527316209758500,527316211562333,1803833,-1
151,1,STEP,527316211659000,527316213089375,1430375,-1
152,1,STEP,527316213196125,527316214981166,1785041,-1
153,1,STEP,527316215077125,527316216805166,1728041,-1
154,1,STEP,527316216887625,527316218569291,1681666,-1
155,1,STEP,527316218653791,527316220145333,1491542,-1
156,1,STEP,527316220239916,527316222090250,1850334,-1
157,1,STEP,527316222186791,527316224570208,2383417,-1
158,1,STEP,527316224668166,527316226461541,1793375,-1
159,1,STEP,527316226645000,527316228297166,1652166,-1
160,1,STEP,527316228391333,527316230487708,2096375,-1
161,1,STEP,527316230575041,527316232286541,1711500,-1
162,1,STEP,527316232369000,527316234944666,2575666,-1
163,1,STEP,527316235050083,527316236986708,1936625,-1
164,1,STEP,527316237074375,527316238643500,1569125,-1
165,1,STEP,527316238736666,527316240482000,1745334,-1
166,1,STEP,527316240566333,527316242294875,1728542,-1
167,1,STEP,527316242378583,527316244021583,1643000,-1
168,1,STEP,527316244117333,527316245867750,1750417,-1
169,1,STEP,527316245953125,527316247503250,1550125,-1
170,1,STEP,527316247587375,527316250801875,3214500,-1
171,1,STEP,527316251333541,527316255068625,3735084,-1
172,1,STEP,527316255171333,527316259399500,4228167,-1
173,1,STEP,527316259806458,527316262379750,2573292,-1
174,1,STEP,527316262485416,527316264261250,1775834,-1
175,1,STEP,527316264359083,527316266077041,1717958,-1
176,1,STEP,527316266170458,527316268218250,2047792,-1
177,1,STEP,527316268302625,527316270406458,2103833,-1
178,1,STEP,527316270512625,527316271935250,1422625,-1
179,1,STEP,527316272032250,527316273620958,1588708,-1
180,1,STEP,527316273715500,527316275465083,1749583,-1
181,1,STEP,527316275559083,527316277555875,1996792,-1
182,1,STEP,527316277649125,527316279247500,1598375,-1
183,1,STEP,527316279332583,527316281033375,1700792,-1
184,1,STEP,527316281116750,527316282802791,1686041,-1
185,1,STEP,527316282886708,527316284834333,1947625,-1
186,1,STEP,527316284930458,527316286893541,1963083,-1
187,1,STEP,527316286985875,527316288549833,1563958,-1
188,1,STEP,527316288636208,527316290479250,1843042,-1
189,1,STEP,527316290570708,527316292192250,1621542,-1
190,1,STEP,527316292280625,527316293805125,1524500,-1
191,1,STEP,527316293891666,527316296263083,2371417,-1
192,1,STEP,527316296362791,527316298225583,1862792,-1
193,1,STEP,527316298326375,527316300042000,1715625,-1
194,1,STEP,527316300140500,527316301935250,1794750,-1
195,1,STEP,527316302022708,527316303628500,1605792,-1
196,1,STEP,527316303715833,527316305550541,1834708,-1
197,1,STEP,527316305643875,527316307852958,2209083,-1
198,1,STEP,527316307947916,527316309362125,1414209,-1
199,1,STEP,527316309449958,527316310852833,1402875,-1
200,1,STEP,527316310940458,527316312537250,1596792,-1
201,1,STEP,527316312618416,527316314384791,1766375,-1
202,1,STEP,527316314477833,527316316309125,1831292,-1
203,1,STEP,527316316407125,527316318294541,1887416,-1
204,1,STEP,527316318394000,527316320211458,1817458,-1
205,1,STEP,527316320321833,527316322218541,1896708,-1
206,1,STEP,527316322307708,527316323988666,1680958,-1
207,1,STEP,527316324097333,527316326025541,1928208,-1
208,1,STEP,527316326118875,527316328188208,2069333,-1
209,1,STEP,527316328280791,527316330241125,1960334,-1
210,1,STEP,527316330337500,527316331760583,1423083,-1
211,1,STEP,527316331844916,527316333351875,1506959,-1
212,1,STEP,527316333449333,527316335087458,1638125,-1
213,1,STEP,527316335179750,527316337187666,2007916,-1
214,1,STEP,527316337289291,527316339242125,1952834,-1
215,1,STEP,527316339324625,527316340880583,1555958,-1
216,1,STEP,527316340960208,527316342623291,1663083,-1
217,1,STEP,527316342715541,527316344562000,1846459,-1
218,1,STEP,527316344654708,527316346365916,1711208,-1
219,1,STEP,527316346453500,527316347997708,1544208,-1
