Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,874413371047,875207274511,793903464,-1
0,1,STEP,875207447109,875213326446,5879337,-1
1,1,STEP,875213401445,875217898297,4496852,-1
2,1,STEP,875217967496,875222870344,4902848,-1
3,1,STEP,875222944143,875227152998,4208855,-1
4,1,STEP,875227224997,875230691560,3466563,-1
5,1,STEP,875230777659,875235384309,4606650,-1
6,1,STEP,875235454808,875239835861,4381053,-1
7,1,STEP,875239905661,875244154415,4248754,-1
8,1,STEP,875244231914,875247994274,3762360,-1
9,1,STEP,875248092772,875253007620,4914848,-1
10,1,STEP,875253106319,875256718180,3611861,-1
11,1,STEP,875256814979,875261622927,4807948,-1
12,1,STEP,875261721626,875266719872,4998246,-1
13,1,STEP,875266814871,875271009526,4194655,-1
14,1,STEP,875271109025,875275297080,4188055,-1
15,1,STEP,875275397979,875278677544,3279565,-1
16,1,STEP,875278779843,875282872699,4092856,-1
17,1,STEP,875282975697,875287125053,4149356,-1
18,1,STEP,875287230452,875290830213,3599761,-1
19,1,STEP,875290932312,875294084278,3151966,-1
20,1,STEP,875294177477,875298393532,4216055,-1
21,1,STEP,875298505130,875302063092,3557962,-1
22,1,STEP,875302167191,875305211458,3044267,-1
23,1,STEP,875305310957,875309244315,3933358,-1
24,1,STEP,875309346814,875313610268,4263454,-1
25,1,STEP,875313706067,875317665524,3959457,-1
26,1,STEP,875317765023,875321964678,4199655,-1
27,1,STEP,875322069577,875326208333,4138756,-1
28,1,STEP,875326310432,875329888193,3577761,-1
29,1,STEP,875329983592,875334752441,4768849,-1
30,1,STEP,875334839740,875338592799,3753059,-1
31,1,STEP,875338665299,875342432858,3767559,-1
32,1,STEP,875342509457,875346312716,3803259,-1
33,1,STEP,875346386416,875349685380,3298964,-1
34,1,STEP,875349755879,875353300441,3544562,-1
35,1,STEP,875353375141,875356600006,3224865,-1
36,1,STEP,875356675805,875360151468,3475663,-1
37,1,STEP,875360224467,875363318734,3094267,-1
38,1,STEP,875363388433,875366230902,2842469,-1
39,1,STEP,875366300102,875369412768,3112666,-1
40,1,STEP,875369481567,875372744232,3262665,-1
41,1,STEP,875372812632,875376073497,3260865,-1
42,1,STEP,875376141796,875379939255,3797459,-1
43,1,STEP,875380020154,875383072621,3052467,-1
44,1,STEP,875383156720,875386227487,3070767,-1
45,1,STEP,875386308286,875389713050,3404764,-1
46,1,STEP,875389800749,875392855516,3054767,-1
47,1,STEP,875392939915,875396006582,3066667,-1
48,1,STEP,875396088381,875399170848,3082467,-1
49,1,STEP,875399240747,875401989818,2749071,-1
50,1,STEP,875402057417,875405302882,3245465,-1
51,1,STEP,875405367682,875408678646,3310964,-1
52,1,STEP,875408798545,875412373706,3575161,-1
53,1,STEP,875412447605,875415403574,2955969,-1
54,1,STEP,875415490373,875418986135,3495762,-1
55,1,STEP,875419057534,875423558686,4501152,-1
56,1,STEP,875423651385,875427268346,3616961,-1
57,1,STEP,875427340645,875430106816,2766171,-1
58,1,STEP,875430176315,875432956585,2780270,-1
59,1,STEP,875433027084,875435643356,2616272,-1
60,1,STEP,875435713655,875438459026,2745371,-1
61,1,STEP,875438528625,875441730391,3201766,-1
62,1,STEP,875441799690,875444758658,2958968,-1
63,1,STEP,875444829257,875447964424,3135167,-1
64,1,STEP,875448035323,875451838982,3803659,-1
65,1,STEP,875451928781,875455580742,3651961,-1
66,1,STEP,875455652041,875458112614,2460573,-1
67,1,STEP,875458183814,875461114982,2931168,-1
68,1,STEP,875461183681,875464012251,2828570,-1
69,1,STEP,875464081050,875466712922,2631872,-1
70,1,STEP,875466781521,875469371693,2590172,-1
71,1,STEP,875469443293,875472623458,3180165,-1
72,1,STEP,875472692758,875475882823,3190065,-1
73,1,STEP,875475953723,875479359886,3406163,-1
74,1,STEP,875479428985,875482560952,3131967,-1
75,1,STEP,875482629151,875485673918,3044767,-1
76,1,STEP,875485743817,875488457288,2713471,-1
77,1,STEP,875488525087,875491413656,2888569,-1
78,1,STEP,875491482956,875494381225,2898269,-1
79,1,STEP,875494450724,875497176794,2726070,-1
80,1,STEP,875497246094,875500259661,3013567,-1
81,1,STEP,875500366960,875503184330,2817370,-1
82,1,STEP,875503294329,875506342696,3048367,-1
83,1,STEP,875506448995,875509320064,2871069,-1
84,1,STEP,875509425263,875512508430,3083167,-1
85,1,STEP,875512626228,875515541497,2915269,-1
86,1,STEP,875515654196,875518726863,3072667,-1
87,1,STEP,875518837862,875521910229,3072367,-1
88,1,STEP,875522027727,875524946196,2918469,-1
89,1,STEP,875525057195,875527861665,2804470,-1
90,1,STEP,875527971563,875531218628,3247065,-1
