Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,527281687012833,527282084604750,397591917,-1
0,1,STEP,527282084843083,527282090670291,5827208,-1
1,1,STEP,527282090768250,527282094632041,3863791,-1
2,1,STEP,527282094735666,527282097750666,3015000,-1
3,1,STEP,527282097862416,527282099977416,2115000,-1
4,1,STEP,527282100077125,527282102432500,2355375,-1
5,1,STEP,527282102550791,527282104969916,2419125,-1
6,1,STEP,527282105075666,527282107148041,2072375,-1
7,1,STEP,527282107245958,527282109825916,2579958,-1
8,1,STEP,527282109922666,527282111801541,1878875,-1
9,1,STEP,527282111896166,527282113637333,1741167,-1
10,1,STEP,527282113727541,527282115945375,2217834,-1
11,1,STEP,527282116055583,527282118646583,2591000,-1
12,1,STEP,527282118741500,527282121888958,3147458,-1
13,1,STEP,527282121987541,527282124614958,2627417,-1
14,1,STEP,527282124726166,527282127433125,2706959,-1
15,1,STEP,527282127551875,527282129710250,2158375,-1
16,1,STEP,527282129808875,527282132758250,2949375,-1
17,1,STEP,527282132868708,527282134917791,2049083,-1
18,1,STEP,527282135016833,527282136965833,1949000,-1
19,1,STEP,527282137067833,527282138900500,1832667,-1
20,1,STEP,527282138990833,527282141258083,2267250,-1
21,1,STEP,527282141346125,527282144025541,2679416,-1
22,1,STEP,527282144192291,527282146561791,2369500,-1
23,1,STEP,527282146666083,527282148976458,2310375,-1
24,1,STEP,527282149068875,527282152274750,3205875,-1
25,1,STEP,527282152375666,527282155333416,2957750,-1
26,1,STEP,527282155436541,527282157352458,1915917,-1
27,1,STEP,527282157450416,527282160063291,2612875,-1
28,1,STEP,527282160168500,527282162333833,2165333,-1
29,1,STEP,527282162431875,527282164958666,2526791,-1
30,1,STEP,527282165055583,527282167610583,2555000,-1
31,1,STEP,527282167712791,527282169902958,2190167,-1
32,1,STEP,527282170016916,527282172486333,2469417,-1
33,1,STEP,527282172575125,527282175393000,2817875,-1
34,1,STEP,527282176007125,527282178537250,2530125,-1
35,1,STEP,527282178638833,527282180751958,2113125,-1
36,1,STEP,527282180842875,527282183381708,2538833,-1
37,1,STEP,527282183484708,527282185968916,2484208,-1
38,1,STEP,527282186067916,527282188285958,2218042,-1
39,1,STEP,527282188380250,527282190456041,2075791,-1
40,1,STEP,527282190550625,527282193263375,2712750,-1
41,1,STEP,527282193355541,527282195829083,2473542,-1
42,1,STEP,527282195921750,527282198128000,2206250,-1
43,1,STEP,527282198218250,527282200285666,2067416,-1
44,1,STEP,527282200378333,527282202504208,2125875,-1
45,1,STEP,527282202596875,527282206269458,3672583,-1
46,1,STEP,527282206362250,527282209939500,3577250,-1
47,1,STEP,527282210050708,527282213582750,3532042,-1
48,1,STEP,527282213687666,527282216472916,2785250,-1
49,1,STEP,527282216579708,527282218629875,2050167,-1
50,1,STEP,527282218729083,527282221011625,2282542,-1
51,1,STEP,527282221110375,527282222946541,1836166,-1
52,1,STEP,527282223038666,527282225336625,2297959,-1
53,1,STEP,527282225427166,527282227965083,2537917,-1
54,1,STEP,527282228057041,527282230470291,2413250,-1
55,1,STEP,527282230578166,527282232833250,2255084,-1
56,1,STEP,527282232933458,527282235121208,2187750,-1
57,1,STEP,527282235231666,527282237284000,2052334,-1
58,1,STEP,527282237381208,527282239268125,1886917,-1
59,1,STEP,527282239363750,527282241595166,2231416,-1
60,1,STEP,527282241695583,527282244203333,2507750,-1
61,1,STEP,527282244304791,527282246758916,2454125,-1
62,1,STEP,527282246861000,527282249093583,2232583,-1
63,1,STEP,527282249205916,527282251619791,2413875,-1
64,1,STEP,527282251723625,527282253598916,1875291,-1
65,1,STEP,527282253699958,527282256017500,2317542,-1
66,1,STEP,527282256111375,527282258836250,2724875,-1
67,1,STEP,527282258936291,527282261884083,2947792,-1
68,1,STEP,527282261994500,527282264369250,2374750,-1
69,1,STEP,527282264470625,527282266916625,2446000,-1
70,1,STEP,527282267011958,527282269813250,2801292,-1
71,1,STEP,527282269919041,527282272738458,2819417,-1
72,1,STEP,527282272842791,527282275403208,2560417,-1
73,1,STEP,527282275511500,527282277861250,2349750,-1
74,1,STEP,527282277957125,527282280326791,2369666,-1
75,1,STEP,527282280440541,527282282500666,2060125,-1
76,1,STEP,527282282604083,527282284760166,2156083,-1
77,1,STEP,527282284863500,527282287189125,2325625,-1
78,1,STEP,527282287288125,527282289988833,2700708,-1
79,1,STEP,527282290096375,527282292581458,2485083,-1
80,1,STEP,527282292682791,527282294941375,2258584,-1
