Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,989897009040,990769942920,872933880,-1
0,1,STEP,990770134018,990775958371,5824353,-1
1,1,STEP,990776036170,990780538433,4502263,-1
2,1,STEP,990780607833,990785415994,4808161,-1
3,1,STEP,990785487193,990789642959,4155766,-1
4,1,STEP,990789711459,990793128431,3416972,-1
5,1,STEP,990793197130,990797751193,4554063,-1
6,1,STEP,990797821092,990802169657,4348565,-1
7,1,STEP,990802238456,990806416522,4178066,-1
8,1,STEP,990806486022,990809989893,3503871,-1
9,1,STEP,990810057393,990814914453,4857060,-1
10,1,STEP,990814985652,990818534423,3548771,-1
11,1,STEP,990818601623,990823362384,4760761,-1
12,1,STEP,990823430784,990828348343,4917559,-1
13,1,STEP,990828417143,990832575309,4158166,-1
14,1,STEP,990832643908,990836787775,4143867,-1
15,1,STEP,990836856174,990840098048,3241874,-1
16,1,STEP,990840165447,990844323513,4158066,-1
17,1,STEP,990844391313,990848534679,4143366,-1
18,1,STEP,990848603678,990852182849,3579171,-1
19,1,STEP,990852251148,990855383023,3131875,-1
20,1,STEP,990855457222,990859698788,4241566,-1
21,1,STEP,990859768887,990863359158,3590271,-1
22,1,STEP,990863434057,990866505932,3071875,-1
23,1,STEP,990866574832,990870530299,3955467,-1
24,1,STEP,990870604799,990875136562,4531763,-1
25,1,STEP,990875207361,990879082230,3874869,-1
26,1,STEP,990879152029,990883280895,4128866,-1
27,1,STEP,990883349495,990887401962,4052467,-1
28,1,STEP,990887470061,990890974833,3504772,-1
29,1,STEP,990891038432,990896159090,5120658,-1
30,1,STEP,990896228790,990899892460,3663670,-1
31,1,STEP,990899962359,990904025326,4062967,-1
32,1,STEP,990904106226,990908357091,4250865,-1
33,1,STEP,990908443890,990911776363,3332473,-1
34,1,STEP,990911846862,990915355534,3508672,-1
35,1,STEP,990915426533,990918642007,3215474,-1
36,1,STEP,990918712906,990922189578,3476672,-1
37,1,STEP,990922260377,990925314253,3053876,-1
38,1,STEP,990925382652,990928204029,2821377,-1
39,1,STEP,990928273528,990931336203,3062675,-1
40,1,STEP,990931404703,990934746676,3341973,-1
41,1,STEP,990934816275,990938149148,3332873,-1
42,1,STEP,990938233447,990942067416,3833969,-1
43,1,STEP,990942138415,990945215190,3076775,-1
44,1,STEP,990945283390,990948424164,3140774,-1
45,1,STEP,990948494064,990951970135,3476071,-1
46,1,STEP,990952040435,990955085010,3044575,-1
47,1,STEP,990955155509,990957994686,2839177,-1
48,1,STEP,990958063685,990961062961,2999276,-1
49,1,STEP,990961131660,990963987837,2856177,-1
50,1,STEP,990964057637,990967396509,3338872,-1
51,1,STEP,990967466509,990970839981,3373472,-1
52,1,STEP,990970909681,990974511151,3601470,-1
53,1,STEP,990974586051,990977503427,2917376,-1
54,1,STEP,990977573126,990980881899,3308773,-1
55,1,STEP,990980953699,990984423270,3469571,-1
56,1,STEP,990984496170,990987817843,3321673,-1
57,1,STEP,990987889142,990990656220,2767078,-1
58,1,STEP,990990726319,990993254698,2528379,-1
59,1,STEP,990993323498,990995881477,2557979,-1
60,1,STEP,990995951876,990998693454,2741578,-1
61,1,STEP,990998763353,991001992927,3229574,-1
62,1,STEP,991002064627,991004915303,2850676,-1
63,1,STEP,991004984003,991008131277,3147274,-1
64,1,STEP,991008202377,991011821047,3618670,-1
65,1,STEP,991011892346,991015510917,3618571,-1
66,1,STEP,991015582116,991018009697,2427581,-1
67,1,STEP,991018081096,991021111671,3030575,-1
68,1,STEP,991021182271,991024091347,2909076,-1
69,1,STEP,991024163046,991026898724,2735678,-1
70,1,STEP,991026969123,991029515603,2546480,-1
71,1,STEP,991029586302,991032573378,2987076,-1
72,1,STEP,991032645277,991035836251,3190974,-1
73,1,STEP,991035907051,991039308423,3401372,-1
74,1,STEP,991039380522,991042521197,3140675,-1
75,1,STEP,991042592296,991045665371,3073075,-1
76,1,STEP,991045736170,991048450648,2714478,-1
77,1,STEP,991048522148,991051420124,2897976,-1
78,1,STEP,991051489623,991054373600,2883977,-1
79,1,STEP,991054445599,991057168577,2722978,-1
80,1,STEP,991057238077,991060243552,3005475,-1
81,1,STEP,991060314951,991062982630,2667679,-1
82,1,STEP,991063054329,991066030105,2975776,-1
83,1,STEP,991066102604,991068921181,2818577,-1
84,1,STEP,991068992381,991072052156,3059775,-1
85,1,STEP,991072135855,991074983732,2847877,-1
86,1,STEP,991075055631,991078088707,3033076,-1
87,1,STEP,991078161506,991081140182,2978676,-1
88,1,STEP,991081213081,991084119057,2905976,-1
89,1,STEP,991084193157,991086956234,2763077,-1
90,1,STEP,991087025134,991090231107,3205973,-1
91,1,STEP,991090305507,991093752379,3446872,-1
92,1,STEP,991093827078,991097178951,3351873,-1
93,1,STEP,991097252350,991099937428,2685078,-1
94,1,STEP,991100017028,991102912804,2895776,-1
95,1,STEP,991102986503,991106198477,3211974,-1
96,1,STEP,991106270577,991109116853,2846276,-1
97,1,STEP,991109188953,991111990130,2801177,-1
98,1,STEP,991112061429,991114876406,2814977,-1
99,1,STEP,991114947606,991118024481,3076875,-1
100,1,STEP,991118096580,991120691859,2595279,-1
101,1,STEP,991120762258,991123627735,2865477,-1
102,1,STEP,991123700634,991126675410,2974776,-1
103,1,STEP,991126749210,991129446588,2697378,-1
104,1,STEP,991129517987,991132216865,2698878,-1
105,1,STEP,991132288864,991135566238,3277374,-1
106,1,STEP,991135640137,991138696712,3056575,-1
107,1,STEP,991138768012,991141641188,2873176,-1
108,1,STEP,991141712488,991145035960,3323472,-1
109,1,STEP,991145110160,991148104235,2994075,-1
110,1,STEP,991148177835,991151235010,3057175,-1
111,1,STEP,991151307109,991154347585,3040476,-1
112,1,STEP,991154419684,991157232561,2812877,-1
113,1,STEP,991157304260,991159988939,2684679,-1
114,1,STEP,991160061538,991163134013,3072475,-1
115,1,STEP,991163206812,991165946790,2739978,-1
116,1,STEP,991166020389,991169198963,3178574,-1
117,1,STEP,991169270663,991172470337,3199674,-1
118,1,STEP,991172542736,991175939708,3396972,-1
119,1,STEP,991176012908,991179374380,3361472,-1
120,1,STEP,991179446780,991182839252,3392472,-1
121,1,STEP,991182913052,991186220725,3307673,-1
122,1,STEP,991186294624,991189303899,3009275,-1
123,1,STEP,991189374599,991192341675,2967076,-1
124,1,STEP,991192413574,991195571448,3157874,-1
125,1,STEP,991195643148,991198423425,2780277,-1
126,1,STEP,991198495024,991201413501,2918477,-1
127,1,STEP,991201485000,991204872572,3387572,-1
128,1,STEP,991204975172,991208279245,3304073,-1
129,1,STEP,991208367244,991211693017,3325773,-1
130,1,STEP,991211772916,991214635193,2862277,-1
131,1,STEP,991214706592,991217584569,2877977,-1
132,1,STEP,991217654668,991220391646,2736978,-1
133,1,STEP,991220462445,991223343222,2880777,-1
134,1,STEP,991223416121,991226657295,3241174,-1
