Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,527383689997958,527384100223875,410225917,-1
0,1,STEP,527384100445333,527384107254791,6809458,-1
1,1,STEP,527384107343541,527384111684166,4340625,-1
2,1,STEP,527384111776916,527384114951041,3174125,-1
3,1,STEP,527384115058625,527384117334125,2275500,-1
4,1,STEP,527384117430291,527384119583625,2153334,-1
5,1,STEP,527384119680375,527384121918291,2237916,-1
6,1,STEP,527384122006666,527384124483000,2476334,-1
7,1,STEP,527384124677916,527384126415708,1737792,-1
8,1,STEP,527384126511916,527384128501625,1989709,-1
9,1,STEP,527384128595958,527384131311333,2715375,-1
10,1,STEP,527384131417750,527384133653166,2235416,-1
11,1,STEP,527384133757125,527384135462875,1705750,-1
12,1,STEP,527384135566208,527384137466666,1900458,-1
13,1,STEP,527384137566875,527384139346125,1779250,-1
14,1,STEP,527384139445791,527384141256333,1810542,-1
15,1,STEP,527384141352291,527384143218291,1866000,-1
16,1,STEP,527384143321166,527384145012541,1691375,-1
17,1,STEP,527384145115750,527384147356708,2240958,-1
18,1,STEP,527384147465500,527384149321666,1856166,-1
19,1,STEP,527384149423541,527384151457833,2034292,-1
20,1,STEP,527384151554541,527384153579291,2024750,-1
21,1,STEP,527384153679750,527384155186083,1506333,-1
22,1,STEP,527384155282500,527384157402916,2120416,-1
23,1,STEP,527384157495375,527384159252666,1757291,-1
24,1,STEP,527384159357958,527384161246166,1888208,-1
25,1,STEP,527384161337791,527384163403916,2066125,-1
26,1,STEP,527384163503666,527384165269458,1765792,-1
27,1,STEP,527384165367041,527384166928958,1561917,-1
28,1,STEP,527384167022541,527384168248833,1226292,-1
29,1,STEP,527384168348125,527384170325166,1977041,-1
30,1,STEP,527384170417916,527384172108541,1690625,-1
31,1,STEP,527384172198250,527384173893250,1695000,-1
32,1,STEP,527384173997333,527384175897166,1899833,-1
33,1,STEP,527384176001083,527384178176208,2175125,-1
34,1,STEP,527384178274375,527384180602666,2328291,-1
35,1,STEP,527384180706666,527384182982250,2275584,-1
36,1,STEP,527384183087166,527384184944833,1857667,-1
37,1,STEP,527384185041416,527384186370416,1329000,-1
38,1,STEP,527384186459708,527384187900166,1440458,-1
39,1,STEP,527384187995791,527384189775916,1780125,-1
40,1,STEP,527384189880000,527384191456416,1576416,-1
41,1,STEP,527384191557083,527384193291958,1734875,-1
42,1,STEP,527384193385708,527384195259000,1873292,-1
43,1,STEP,527384195359875,527384197438666,2078791,-1
44,1,STEP,527384197536041,527384199245583,1709542,-1
45,1,STEP,527384199349583,527384201028958,1679375,-1
46,1,STEP,527384201121958,527384202935875,1813917,-1
47,1,STEP,527384203031791,527384204671291,1639500,-1
48,1,STEP,527384204768250,527384206645333,1877083,-1
49,1,STEP,527384206759875,527384208463291,1703416,-1
50,1,STEP,527384208559708,527384210593916,2034208,-1
51,1,STEP,527384210696875,527384212672666,1975791,-1
52,1,STEP,527384212776666,527384215182166,2405500,-1
53,1,STEP,527384215284458,527384216928375,1643917,-1
54,1,STEP,527384217021083,527384218623708,1602625,-1
55,1,STEP,527384218725416,527384220428833,1703417,-1
56,1,STEP,527384220526750,527384222272958,1746208,-1
57,1,STEP,527384222371708,527384224079708,1708000,-1
58,1,STEP,527384224172291,527384225809291,1637000,-1
59,1,STEP,527384225903541,527384227361291,1457750,-1
60,1,STEP,527384227458541,527384229739916,2281375,-1
61,1,STEP,527384229842666,527384231797708,1955042,-1
62,1,STEP,527384231900458,527384234065416,2164958,-1
63,1,STEP,527384234165333,527384235803208,1637875,-1
64,1,STEP,527384235902083,527384237670208,1768125,-1
65,1,STEP,527384237768583,527384239343291,1574708,-1
66,1,STEP,527384239445250,527384240891291,1446041,-1
67,1,STEP,527384240986791,527384242388458,1401667,-1
68,1,STEP,527384242487250,527384244174041,1686791,-1
69,1,STEP,527384244282708,527384246407125,2124417,-1
70,1,STEP,527384246497583,527384248000375,1502792,-1
71,1,STEP,527384248096291,527384249953083,1856792,-1
72,1,STEP,527384250048791,527384251869000,1820209,-1
73,1,STEP,527384251968750,527384253607333,1638583,-1
74,1,STEP,527384253706666,527384255633125,1926459,-1
75,1,STEP,527384255746791,527384257232833,1486042,-1
76,1,STEP,527384257323041,527384258985416,1662375,-1
77,1,STEP,527384259075458,527384261129625,2054167,-1
78,1,STEP,527384261225458,527384263194000,1968542,-1
79,1,STEP,527384263287000,527384265433625,2146625,-1
80,1,STEP,527384265523041,527384267162375,1639334,-1
81,1,STEP,527384267257750,527384268834166,1576416,-1
82,1,STEP,527384268923958,527384270575500,1651542,-1
83,1,STEP,527384270669208,527384272896750,2227542,-1
84,1,STEP,527384272990458,527384274419375,1428917,-1
85,1,STEP,527384274513958,527384276362791,1848833,-1
86,1,STEP,527384276455458,527384278210875,1755417,-1
87,1,STEP,527384278307000,527384279902625,1595625,-1
88,1,STEP,527384279988291,527384281993250,2004959,-1
89,1,STEP,527384282081000,527384283575041,1494041,-1
90,1,STEP,527384283665083,527384285364625,1699542,-1
91,1,STEP,527384285462833,527384286839333,1376500,-1
92,1,STEP,527384286952041,527384288349875,1397834,-1
93,1,STEP,527384288447458,527384289790833,1343375,-1
94,1,STEP,527384289885958,527384291387208,1501250,-1
95,1,STEP,527384291485000,527384293006416,1521416,-1
96,1,STEP,527384293104375,527384294541375,1437000,-1
97,1,STEP,527384294638333,527384296418541,1780208,-1
