Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,966799266546,967596657155,797390609,-1
0,1,STEP,967596862053,967602641703,5779650,-1
1,1,STEP,967602737402,967607178063,4440661,-1
2,1,STEP,967607272062,967612076220,4804158,-1
3,1,STEP,967612169319,967616300883,4131564,-1
4,1,STEP,967616391082,967619794252,3403170,-1
5,1,STEP,967619882152,967624420912,4538760,-1
6,1,STEP,967624512911,967628819673,4306762,-1
7,1,STEP,967628908872,967633034736,4125864,-1
8,1,STEP,967633130735,967636596705,3465970,-1
9,1,STEP,967636685804,967641516862,4831058,-1
10,1,STEP,967641605561,967645127530,3521969,-1
11,1,STEP,967645218229,967650716781,5498552,-1
12,1,STEP,967650855280,967658642612,7787332,-1
13,1,STEP,967658768311,967664816458,6048147,-1
14,1,STEP,967664945457,967670216910,5271453,-1
15,1,STEP,967670313109,967673586581,3273472,-1
16,1,STEP,967673676880,967678037042,4360162,-1
17,1,STEP,967678126141,967682515902,4389761,-1
18,1,STEP,967682587102,967686406368,3819266,-1
19,1,STEP,967686501968,967689769439,3267471,-1
20,1,STEP,967689854638,967694178700,4324062,-1
21,1,STEP,967694275799,967699171956,4896157,-1
22,1,STEP,967699257656,967702406828,3149172,-1
23,1,STEP,967702513027,967706471992,3958965,-1
24,1,STEP,967706564092,967710850154,4286062,-1
25,1,STEP,967710943853,967714920418,3976565,-1
26,1,STEP,967715016318,967719412179,4395861,-1
27,1,STEP,967719537278,967723921539,4384261,-1
28,1,STEP,967723997339,967727538508,3541169,-1
29,1,STEP,967727607707,967732242067,4634360,-1
30,1,STEP,967732313166,967736027833,3714667,-1
31,1,STEP,967736098233,967739836800,3738567,-1
32,1,STEP,967739916499,967743689466,3772967,-1
33,1,STEP,967743758066,967747056337,3298271,-1
34,1,STEP,967747124136,967751244900,4120764,-1
35,1,STEP,967751357799,967754936568,3578769,-1
36,1,STEP,967755042167,967758604335,3562168,-1
37,1,STEP,967758712234,967761905306,3193072,-1
38,1,STEP,967762024505,967765014779,2990274,-1
39,1,STEP,967765122378,967768304050,3181672,-1
40,1,STEP,967768413849,967771854319,3440470,-1
41,1,STEP,967771956018,967775389588,3433570,-1
42,1,STEP,967775481487,967779415353,3933866,-1
43,1,STEP,967779523852,967782746024,3222172,-1
44,1,STEP,967782825723,967786097494,3271771,-1
45,1,STEP,967786213293,967789822662,3609369,-1
46,1,STEP,967789931361,967793081533,3150172,-1
47,1,STEP,967793160232,967796293305,3133073,-1
48,1,STEP,967796374104,967799805574,3431470,-1
49,1,STEP,967799942973,967802903247,2960274,-1
50,1,STEP,967802972946,967806757813,3784867,-1
51,1,STEP,967806841212,967810679079,3837867,-1
52,1,STEP,967810775678,967814302347,3526669,-1
53,1,STEP,967814404646,967817460219,3055573,-1
54,1,STEP,967817568618,967821004188,3435570,-1
55,1,STEP,967821111087,967824712656,3601569,-1
56,1,STEP,967824819155,967828245425,3426270,-1
57,1,STEP,967828354024,967831245299,2891275,-1
58,1,STEP,967831354998,967834034774,2679776,-1
59,1,STEP,967834135673,967836798450,2662777,-1
60,1,STEP,967836890249,967839763424,2873175,-1
61,1,STEP,967839848623,967843152994,3304371,-1
62,1,STEP,967843238193,967846170768,2932575,-1
63,1,STEP,967846257567,967850464730,4207163,-1
64,1,STEP,967850550929,967854226797,3675868,-1
65,1,STEP,967854307696,967857975364,3667668,-1
66,1,STEP,967858058163,967860528742,2470579,-1
67,1,STEP,967860622341,967863703014,3080673,-1
68,1,STEP,967863783613,967866748187,2964574,-1
69,1,STEP,967866834287,967869578262,2743975,-1
70,1,STEP,967869662062,967872281239,2619177,-1
71,1,STEP,967872367138,967875397711,3030573,-1
72,1,STEP,967875479311,967878719282,3239971,-1
73,1,STEP,967878805682,967882285751,3480069,-1
74,1,STEP,967882368050,967885531123,3163073,-1
75,1,STEP,967885612022,967888750794,3138772,-1
76,1,STEP,967888832894,967891602969,2770075,-1
77,1,STEP,967891685469,967894625443,2939974,-1
78,1,STEP,967894724442,967897652616,2928174,-1
79,1,STEP,967897734916,967900540191,2805275,-1
80,1,STEP,967900623590,967903740263,3116673,-1
81,1,STEP,967903823062,967906571138,2748076,-1
82,1,STEP,967906654437,967909706111,3051674,-1
83,1,STEP,967909789210,967912693084,2903874,-1
84,1,STEP,967912775184,967915905056,3129872,-1
85,1,STEP,967916007955,967918937630,2929675,-1
86,1,STEP,967919020329,967922148302,3127973,-1
87,1,STEP,967922232101,967925281474,3049373,-1
88,1,STEP,967925364273,967928325447,2961174,-1
89,1,STEP,967928409247,967931234122,2824875,-1
90,1,STEP,967931316621,967934568993,3252372,-1
91,1,STEP,967934651992,967938009363,3357371,-1
92,1,STEP,967938092162,967941368033,3275871,-1
93,1,STEP,967941458032,967944085809,2627777,-1
94,1,STEP,967944171508,967946993884,2822376,-1
95,1,STEP,967947076783,967950316355,3239572,-1
96,1,STEP,967950397954,967953266629,2868675,-1
97,1,STEP,967953356628,967956184903,2828275,-1
98,1,STEP,967956268502,967959111378,2842876,-1
99,1,STEP,967959196577,967962293650,3097073,-1
100,1,STEP,967962377949,967964998526,2620577,-1
101,1,STEP,967965079425,967967967000,2887575,-1
102,1,STEP,967968049399,967971299171,3249772,-1
103,1,STEP,967971398770,967975383035,3984265,-1
104,1,STEP,967975506234,967979499599,3993365,-1
105,1,STEP,967979630698,967984405256,4774558,-1
106,1,STEP,967984513355,967988926716,4413361,-1
107,1,STEP,967989065315,967993078980,4013665,-1
108,1,STEP,967993214179,967998131135,4916956,-1
109,1,STEP,967998254034,968002638496,4384462,-1
110,1,STEP,968002767095,968007181056,4413961,-1
111,1,STEP,968007317255,968011777316,4460061,-1
112,1,STEP,968011894715,968015093687,3198972,-1
113,1,STEP,968015176086,968017846963,2670877,-1
114,1,STEP,968017948962,968021057834,3108872,-1
115,1,STEP,968021146934,968023926109,2779175,-1
116,1,STEP,968024018608,968027243780,3225172,-1
117,1,STEP,968027338479,968030569451,3230972,-1
118,1,STEP,968030657350,968034156620,3499270,-1
119,1,STEP,968034251519,968037704688,3453169,-1
120,1,STEP,968037795088,968041252557,3457469,-1
121,1,STEP,968041349457,968044801126,3451669,-1
122,1,STEP,968044892325,968048021698,3129373,-1
123,1,STEP,968048144997,968051235870,3090873,-1
124,1,STEP,968051359869,968054547441,3187572,-1
125,1,STEP,968054660840,968057505315,2844475,-1
126,1,STEP,968057617514,968060604388,2986874,-1
127,1,STEP,968060718587,968064315655,3597068,-1
128,1,STEP,968064452954,968067910824,3457870,-1
129,1,STEP,968068029423,968071580791,3551368,-1
130,1,STEP,968071675491,968075116160,3440669,-1
131,1,STEP,968075234559,968078325332,3090773,-1
132,1,STEP,968078406032,968081240407,2834375,-1
133,1,STEP,968081326806,968084244580,2917774,-1
134,1,STEP,968084326380,968087643051,3316671,-1
135,1,STEP,968087727550,968090843923,3116373,-1
136,1,STEP,968090925522,968093722197,2796675,-1
137,1,STEP,968093812497,968097404765,3592268,-1
138,1,STEP,968097500764,968100556837,3056073,-1
139,1,STEP,968100648637,968103622711,2974074,-1
140,1,STEP,968103719610,968106882082,3162472,-1
141,1,STEP,968106983781,968110207053,3223272,-1
142,1,STEP,968110302052,968114027819,3725767,-1
143,1,STEP,968114129318,968117200992,3071674,-1
144,1,STEP,968117296591,968119737469,2440878,-1
145,1,STEP,968119831768,968123576736,3744968,-1
146,1,STEP,968123686135,968126523410,2837275,-1
147,1,STEP,968126614909,968129434384,2819475,-1
148,1,STEP,968129532483,968132459758,2927275,-1
149,1,STEP,968132556657,968135972727,3416070,-1
150,1,STEP,968136071326,968139167799,3096473,-1
151,1,STEP,968139260398,968142674068,3413670,-1
152,1,STEP,968142778567,968145967339,3188772,-1
153,1,STEP,968146073038,968148887514,2814476,-1
154,1,STEP,968148984113,968152171485,3187372,-1
155,1,STEP,968152272484,968155638655,3366171,-1
156,1,STEP,968155747254,968158543429,2796175,-1
157,1,STEP,968158662428,968162226297,3563869,-1
158,1,STEP,968162333996,968166668958,4334962,-1
159,1,STEP,968166761857,968169917829,3155972,-1
160,1,STEP,968170005029,968173458398,3453369,-1
161,1,STEP,968173544598,968177504363,3959765,-1
162,1,STEP,968177633062,968181000932,3367870,-1
163,1,STEP,968181072332,968183953506,2881174,-1
164,1,STEP,968184022106,968187263477,3241371,-1
165,1,STEP,968187334777,968190383650,3048873,-1
166,1,STEP,968190454049,968193401723,2947674,-1
167,1,STEP,968193472423,968196467097,2994674,-1
168,1,STEP,968196535996,968199742068,3206072,-1
169,1,STEP,968199811667,968202633343,2821676,-1
170,1,STEP,968202703642,968205552017,2848375,-1
171,1,STEP,968205625916,968208605190,2979274,-1
172,1,STEP,968208675390,968211319166,2643776,-1
173,1,STEP,968211388566,968214485539,3096973,-1
174,1,STEP,968214556338,968217671911,3115573,-1
175,1,STEP,968217742910,968220659384,2916474,-1
176,1,STEP,968220750084,968224219753,3469669,-1
177,1,STEP,968224292453,968227428325,3135872,-1
178,1,STEP,968227499225,968230291300,2792075,-1
179,1,STEP,968230371399,968234259165,3887766,-1
180,1,STEP,968234339465,968237032541,2693076,-1
181,1,STEP,968237101540,968239790817,2689277,-1
182,1,STEP,968239859316,968242617092,2757776,-1
183,1,STEP,968242686891,968245560466,2873575,-1
184,1,STEP,968245629766,968248991936,3362170,-1
185,1,STEP,968249062635,968252295707,3233072,-1
186,1,STEP,968252366807,968254868185,2501378,-1
187,1,STEP,968254937084,968257860258,2923174,-1
188,1,STEP,968257972157,968260941431,2969274,-1
189,1,STEP,968261044430,968263612708,2568278,-1
190,1,STEP,968263714507,968266435983,2721476,-1
191,1,STEP,968266539382,968269555456,3016074,-1
