Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,527414687407666,527415121018833,433611167,-1
0,1,STEP,527415121222875,527415126210375,4987500,-1
1,1,STEP,527415126302291,527415130306583,4004292,-1
2,1,STEP,527415130407083,527415133674333,3267250,-1
3,1,STEP,527415133772000,527415136022208,2250208,-1
4,1,STEP,527415136119750,527415138322250,2202500,-1
5,1,STEP,527415138412375,527415140580583,2168208,-1
6,1,STEP,527415140677166,527415142897958,2220792,-1
7,1,STEP,527415142988708,527415146012791,3024083,-1
8,1,STEP,527415146109333,527415148794791,2685458,-1
9,1,STEP,527415148889250,527415151655875,2766625,-1
10,1,STEP,527415151747541,527415153877000,2129459,-1
11,1,STEP,527415153967458,527415156007833,2040375,-1
12,1,STEP,527415156098208,527415158762375,2664167,-1
13,1,STEP,527415158869875,527415160925125,2055250,-1
14,1,STEP,527415161027541,527415163409875,2382334,-1
15,1,STEP,527415163510458,527415167236791,3726333,-1
16,1,STEP,527415167337875,527415169981333,2643458,-1
17,1,STEP,527415170074083,527415173143583,3069500,-1
18,1,STEP,527415173246166,527415175452416,2206250,-1
19,1,STEP,527415175541750,527415178064750,2523000,-1
20,1,STEP,527415178185875,527415180019250,1833375,-1
21,1,STEP,527415180113083,527415182395458,2282375,-1
22,1,STEP,527415182500333,527415184531416,2031083,-1
23,1,STEP,527415184617666,527415186870541,2252875,-1
24,1,STEP,527415186964416,527415188937458,1973042,-1
25,1,STEP,527415189029458,527415191076125,2046667,-1
26,1,STEP,527415191177541,527415193308541,2131000,-1
27,1,STEP,527415193407041,527415196001750,2594709,-1
28,1,STEP,527415196108416,527415199323125,3214709,-1
29,1,STEP,527415199443916,527415202427125,2983209,-1
30,1,STEP,527415202522916,527415204658791,2135875,-1
31,1,STEP,527415204757750,527415206741250,1983500,-1
32,1,STEP,527415206842333,527415209474250,2631917,-1
33,1,STEP,527415209596833,527415211845000,2248167,-1
34,1,STEP,527415211958416,527415213951541,1993125,-1
35,1,STEP,527415214049125,527415216540041,2490916,-1
36,1,STEP,527415216637083,527415218921125,2284042,-1
37,1,STEP,527415219025458,527415221615125,2589667,-1
38,1,STEP,527415221716125,527415223737500,2021375,-1
39,1,STEP,527415223833875,527415226060583,2226708,-1
40,1,STEP,527415226153833,527415228602833,2449000,-1
41,1,STEP,527415228715000,527415231678208,2963208,-1
42,1,STEP,527415231778000,527415234450458,2672458,-1
43,1,STEP,527415234548791,527415237441458,2892667,-1
44,1,STEP,527415237542958,527415239773750,2230792,-1
45,1,STEP,527415239886791,527415241825208,1938417,-1
46,1,STEP,527415241919208,527415243829250,1910042,-1
47,1,STEP,527415243920250,527415245776875,1856625,-1
48,1,STEP,527415245885041,527415248379458,2494417,-1
49,1,STEP,527415248489291,527415251119166,2629875,-1
50,1,STEP,527415251214166,527415253589750,2375584,-1
51,1,STEP,527415253687500,527415256032208,2344708,-1
52,1,STEP,527415256121541,527415258661666,2540125,-1
53,1,STEP,527415258761250,527415261070333,2309083,-1
54,1,STEP,527415261194333,527415263571958,2377625,-1
55,1,STEP,527415263677708,527415266751583,3073875,-1
56,1,STEP,527415266850333,527415268891083,2040750,-1
57,1,STEP,527415268978750,527415271517666,2538916,-1
58,1,STEP,527415271611208,527415273635125,2023917,-1
59,1,STEP,527415273741750,527415276133791,2392041,-1
60,1,STEP,527415276236333,527415278798541,2562208,-1
61,1,STEP,527415278902958,527415280811000,1908042,-1
62,1,STEP,527415280913458,527415283315583,2402125,-1
63,1,STEP,527415283420708,527415285479666,2058958,-1
64,1,STEP,527415285581625,527415287754583,2172958,-1
65,1,STEP,527415287866375,527415290352958,2486583,-1
66,1,STEP,527415290446250,527415292488708,2042458,-1
67,1,STEP,527415292586375,527415295134875,2548500,-1
68,1,STEP,527415295233833,527415297173541,1939708,-1
69,1,STEP,527415297267250,527415299233583,1966333,-1
70,1,STEP,527415299405875,527415301998500,2592625,-1
71,1,STEP,527415302105625,527415304362458,2256833,-1
72,1,STEP,527415304462125,527415306710833,2248708,-1
73,1,STEP,527415306807875,527415309528375,2720500,-1
74,1,STEP,527415309629750,527415311785625,2155875,-1
75,1,STEP,527415311898333,527415314153041,2254708,-1
76,1,STEP,527415314256666,527415317068541,2811875,-1
77,1,STEP,527415317160750,527415319813500,2652750,-1
78,1,STEP,527415319915500,527415322421708,2506208,-1
79,1,STEP,527415322553041,527415325049500,2496459,-1
80,1,STEP,527415325166250,527415328049083,2882833,-1
81,1,STEP,527415328143625,527415330579416,2435791,-1
82,1,STEP,527415330675458,527415333820500,3145042,-1
83,1,STEP,527415334070375,527415338198833,4128458,-1
84,1,STEP,527415338290000,527415341011916,2721916,-1
85,1,STEP,527415341113250,527415343526916,2413666,-1
86,1,STEP,527415343623708,527415345928083,2304375,-1
87,1,STEP,527415346026250,527415348650375,2624125,-1
88,1,STEP,527415348758333,527415352040875,3282542,-1
89,1,STEP,527415352140166,527415357560791,5420625,-1
90,1,STEP,527415357655291,527415361247916,3592625,-1
91,1,STEP,527415361358500,527415365482541,4124041,-1
92,1,STEP,527415365595625,527415369189166,3593541,-1
93,1,STEP,527415369293500,527415371137166,1843666,-1
94,1,STEP,527415371236583,527415373275750,2039167,-1
95,1,STEP,527415373368708,527415375902875,2534167,-1
96,1,STEP,527415375997333,527415378682583,2685250,-1
97,1,STEP,527415378775833,527415381508791,2732958,-1
98,1,STEP,527415381600125,527415384593000,2992875,-1
99,1,STEP,527415384686000,527415386865208,2179208,-1
100,1,STEP,527415386959375,527415389461791,2502416,-1
101,1,STEP,527415389560916,527415392037791,2476875,-1
102,1,STEP,527415392150250,527415394199000,2048750,-1
103,1,STEP,527415394295541,527415396743625,2448084,-1
104,1,STEP,527415396841500,527415399481916,2640416,-1
105,1,STEP,527415399577833,527415402622541,3044708,-1
106,1,STEP,527415402708791,527415405283500,2574709,-1
107,1,STEP,527415405387625,527415407861041,2473416,-1
108,1,STEP,527415407954583,527415410108000,2153417,-1
109,1,STEP,527415410193208,527415412539583,2346375,-1
110,1,STEP,527415412653958,527415414775375,2121417,-1
111,1,STEP,527415414869291,527415417262958,2393667,-1
112,1,STEP,527415417364916,527415420167750,2802834,-1
113,1,STEP,527415420268166,527415422893833,2625667,-1
114,1,STEP,527415422999458,527415425232375,2232917,-1
115,1,STEP,527415425330625,527415427576000,2245375,-1
116,1,STEP,527415427661041,527415429930250,2269209,-1
117,1,STEP,527415430029208,527415432648375,2619167,-1
118,1,STEP,527415432755041,527415436009208,3254167,-1
119,1,STEP,527415436104583,527415438982083,2877500,-1
120,1,STEP,527415439089500,527415441383541,2294041,-1
121,1,STEP,527415441482708,527415443451000,1968292,-1
122,1,STEP,527415443549625,527415445932875,2383250,-1
123,1,STEP,527415446024250,527415448829166,2804916,-1
124,1,STEP,527415448925958,527415452101333,3175375,-1
125,1,STEP,527415452206708,527415454625916,2419208,-1
126,1,STEP,527415454723166,527415457173000,2449834,-1
127,1,STEP,527415457278416,527415461261208,3982792,-1
128,1,STEP,527415461370916,527415465738708,4367792,-1
129,1,STEP,527415465850625,527415469477166,3626541,-1
130,1,STEP,527415469590875,527415474223625,4632750,-1
131,1,STEP,527415474322250,527415481307000,6984750,-1
132,1,STEP,527415481406416,527415493255166,11848750,-1
133,1,STEP,527415495302916,527415498957833,3654917,-1
134,1,STEP,527415499053666,527415502179083,3125417,-1
135,1,STEP,527415502384625,527415506600166,4215541,-1
136,1,STEP,527415506699916,527415509999500,3299584,-1
137,1,STEP,527415510094083,527415513421500,3327417,-1
138,1,STEP,527415513517208,527415517964000,4446792,-1
139,1,STEP,527415518079500,527415522171875,4092375,-1
140,1,STEP,527415522292166,527415529200875,6908709,-1
141,1,STEP,527415529457416,527415533940541,4483125,-1
142,1,STEP,527415534308041,527415540617791,6309750,-1
143,1,STEP,527415540711791,527415545544833,4833042,-1
144,1,STEP,527415545643375,527415549890000,4246625,-1
145,1,STEP,527415549987916,527415552975416,2987500,-1
146,1,STEP,527415553073333,527415556917000,3843667,-1
147,1,STEP,527415557014125,527415560510708,3496583,-1
148,1,STEP,527415560601333,527415565216625,4615292,-1
149,1,STEP,527415565326250,527415568359375,3033125,-1
150,1,STEP,527415568447708,527415570418458,1970750,-1
151,1,STEP,527415570512208,527415574099625,3587417,-1
152,1,STEP,527415574211500,527415576836041,2624541,-1
153,1,STEP,527415576942333,527415580093458,3151125,-1
154,1,STEP,527415580189541,527415583156000,2966459,-1
155,1,STEP,527415583247791,527415586403875,3156084,-1
156,1,STEP,527415586520083,527415589187041,2666958,-1
157,1,STEP,527415589288875,527415591733583,2444708,-1
158,1,STEP,527415591833833,527415594460708,2626875,-1
159,1,STEP,527415594560625,527415598626750,4066125,-1
160,1,STEP,527415598724166,527415602647958,3923792,-1
161,1,STEP,527415602755458,527415606402083,3646625,-1
162,1,STEP,527415606493000,527415608820583,2327583,-1
163,1,STEP,527415608918750,527415612078333,3159583,-1
164,1,STEP,527415612179166,527415614352541,2173375,-1
165,1,STEP,527415614441458,527415618303250,3861792,-1
166,1,STEP,527415618393000,527415621090916,2697916,-1
167,1,STEP,527415621182166,527415623838833,2656667,-1
168,1,STEP,527415623928083,527415626459500,2531417,-1
169,1,STEP,527415626544875,527415630291916,3747041,-1
170,1,STEP,527415630395916,527415634882833,4486917,-1
171,1,STEP,527415634998541,527415637594000,2595459,-1
172,1,STEP,527415637703250,527415640096541,2393291,-1
173,1,STEP,527415640187625,527415643321375,3133750,-1
174,1,STEP,527415643417250,527415646317458,2900208,-1
175,1,STEP,527415646402375,527415649278875,2876500,-1
176,1,STEP,527415649377041,527415651809041,2432000,-1
177,1,STEP,527415651903666,527415655146125,3242459,-1
178,1,STEP,527415655258041,527415659618500,4360459,-1
179,1,STEP,527415659720625,527415662707375,2986750,-1
180,1,STEP,527415662806708,527415666515916,3709208,-1
181,1,STEP,527415666603166,527415669267041,2663875,-1
182,1,STEP,527415669363333,527415672408875,3045542,-1
183,1,STEP,527415672512875,527415675277958,2765083,-1
184,1,STEP,527415675366583,527415678475083,3108500,-1
185,1,STEP,527415678584958,527415682207875,3622917,-1
186,1,STEP,527415682304500,527415685756791,3452291,-1
187,1,STEP,527415685852041,527415688557416,2705375,-1
188,1,STEP,527415688653333,527415692080916,3427583,-1
189,1,STEP,527415692175000,527415695562041,3387041,-1
190,1,STEP,527415695659083,527415699171958,3512875,-1
191,1,STEP,527415699262041,527415702594125,3332084,-1
192,1,STEP,527415702687500,527415705148333,2460833,-1
193,1,STEP,527415705242625,527415708928666,3686041,-1
194,1,STEP,527415709022333,527415712119041,3096708,-1
195,1,STEP,527415712203875,527415716690291,4486416,-1
196,1,STEP,527415716783250,527415719914208,3130958,-1
197,1,STEP,527415720003791,527415724030958,4027167,-1
198,1,STEP,527415724131000,527415727665708,3534708,-1
199,1,STEP,527415727762083,527415731044000,3281917,-1
200,1,STEP,527415731133083,527415735091291,3958208,-1
201,1,STEP,527415735196916,527415738801000,3604084,-1
