Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,1244675244386,1245479196202,803951816,-1
0,1,STEP,1245479409701,1245485358883,5949182,-1
1,1,STEP,1245485451683,1245490079468,4627785,-1
2,1,STEP,1245490172568,1245495131553,4958985,-1
3,1,STEP,1245495229652,1245499521439,4291787,-1
4,1,STEP,1245499613739,1245503156328,3542589,-1
5,1,STEP,1245503248828,1245507938913,4690085,-1
6,1,STEP,1245508029413,1245513815795,5786382,-1
7,1,STEP,1245513970194,1245520390475,6420281,-1
8,1,STEP,1245520512974,1245525755458,5242484,-1
9,1,STEP,1245525905158,1245533425734,7520576,-1
10,1,STEP,1245533543134,1245537076723,3533589,-1
11,1,STEP,1245537144723,1245542075308,4930585,-1
12,1,STEP,1245542185307,1245547215092,5029785,-1
13,1,STEP,1245547325491,1245551896877,4571386,-1
14,1,STEP,1245552017777,1245556206564,4188787,-1
15,1,STEP,1245556317964,1245559582853,3264889,-1
16,1,STEP,1245559693153,1245563776341,4083188,-1
17,1,STEP,1245563886540,1245567985828,4099288,-1
18,1,STEP,1245568094527,1245571630716,3536189,-1
19,1,STEP,1245571733716,1245574812206,3078490,-1
20,1,STEP,1245574921706,1245579173993,4252287,-1
21,1,STEP,1245579296493,1245582984881,3688388,-1
22,1,STEP,1245583093281,1245586223871,3130590,-1
23,1,STEP,1245586333271,1245590291459,3958188,-1
24,1,STEP,1245590397358,1245594707145,4309787,-1
25,1,STEP,1245594817045,1245598869932,4052887,-1
26,1,STEP,1245598981232,1245603361318,4380086,-1
27,1,STEP,1245603470518,1245607574105,4103587,-1
28,1,STEP,1245607683805,1245611290494,3606689,-1
29,1,STEP,1245611398393,1245616053679,4655286,-1
30,1,STEP,1245616165079,1245619858967,3693888,-1
31,1,STEP,1245619969867,1245623752855,3782988,-1
32,1,STEP,1245623851255,1245627594843,3743588,-1
33,1,STEP,1245627681843,1245630996233,3314390,-1
34,1,STEP,1245631080533,1245634707121,3626588,-1
35,1,STEP,1245634799821,1245638088711,3288890,-1
36,1,STEP,1245638177211,1245641666800,3489589,-1
37,1,STEP,1245641753400,1245644867090,3113690,-1
38,1,STEP,1245644960890,1245647795081,2834191,-1
39,1,STEP,1245647884681,1245650997071,3112390,-1
40,1,STEP,1245651088471,1245654399460,3310989,-1
41,1,STEP,1245654491860,1245657751850,3259990,-1
42,1,STEP,1245657841350,1245661691438,3850088,-1
43,1,STEP,1245661782738,1245664866228,3083490,-1
44,1,STEP,1245664955328,1245668133018,3177690,-1
45,1,STEP,1245668220218,1245671869406,3649188,-1
46,1,STEP,1245671961506,1245675175896,3214390,-1
47,1,STEP,1245675265696,1245678450586,3184890,-1
48,1,STEP,1245678579386,1245681931675,3352289,-1
49,1,STEP,1245682051375,1245685129665,3078290,-1
50,1,STEP,1245685240265,1245688849554,3609289,-1
51,1,STEP,1245688961754,1245692463143,3501389,-1
52,1,STEP,1245692575942,1245696066232,3490290,-1
53,1,STEP,1245696179931,1245699183622,3003691,-1
54,1,STEP,1245699295622,1245702721511,3425889,-1
55,1,STEP,1245702835511,1245706356200,3520689,-1
56,1,STEP,1245706469200,1245710054588,3585388,-1
57,1,STEP,1245710166988,1245712983679,2816691,-1
58,1,STEP,1245713094279,1245715713071,2618792,-1
59,1,STEP,1245715824971,1245718452863,2627892,-1
60,1,STEP,1245718566962,1245721363354,2796392,-1
61,1,STEP,1245721475253,1245724795043,3319790,-1
62,1,STEP,1245724907443,1245727833134,2925691,-1
63,1,STEP,1245727945433,1245731136223,3190790,-1
64,1,STEP,1245731248823,1245735093411,3844588,-1
65,1,STEP,1245735212611,1245738942999,3730388,-1
66,1,STEP,1245739057299,1245741491991,2434692,-1
67,1,STEP,1245741604591,1245744589282,2984691,-1
68,1,STEP,1245744700281,1245747590972,2890691,-1
69,1,STEP,1245747702772,1245750358764,2655992,-1
70,1,STEP,1245750467664,1245752981556,2513892,-1
71,1,STEP,1245753091055,1245756033146,2942091,-1
72,1,STEP,1245756144446,1245759355136,3210690,-1
73,1,STEP,1245759467936,1245763041125,3573189,-1
74,1,STEP,1245763134224,1245766629114,3494890,-1
75,1,STEP,1245766733513,1245769801604,3068091,-1
76,1,STEP,1245769911103,1245772592395,2681292,-1
77,1,STEP,1245772679395,1245775528886,2849491,-1
78,1,STEP,1245775615686,1245778471177,2855491,-1
79,1,STEP,1245778567077,1245781321068,2753991,-1
80,1,STEP,1245781403768,1245784388859,2985091,-1
81,1,STEP,1245784482458,1245787142750,2660292,-1
82,1,STEP,1245787248550,1245790213141,2964591,-1
83,1,STEP,1245790309840,1245793108432,2798592,-1
84,1,STEP,1245793194532,1245796224022,3029490,-1
85,1,STEP,1245796315922,1245799140713,2824791,-1
86,1,STEP,1245799228113,1245802244004,3015891,-1
87,1,STEP,1245802343203,1245805367894,3024691,-1
88,1,STEP,1245805459594,1245808359285,2899691,-1
89,1,STEP,1245808454684,1245811467575,3012891,-1
90,1,STEP,1245811561175,1245814787965,3226790,-1
