Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,527427309836916,527427789834458,479997542,-1
0,1,STEP,527427790059625,527427801695000,11635375,-1
1,1,STEP,527427801789333,527427807771708,5982375,-1
2,1,STEP,527427807874208,527427812597375,4723167,-1
3,1,STEP,527427812714458,527427816188375,3473917,-1
4,1,STEP,527427816276416,527427819088541,2812125,-1
5,1,STEP,527427819192083,527427822151166,2959083,-1
6,1,STEP,527427822250083,527427824511375,2261292,-1
7,1,STEP,527427824607541,527427827568083,2960542,-1
8,1,STEP,527427827657041,527427830496583,2839542,-1
9,1,STEP,527427830615625,527427833791666,3176041,-1
10,1,STEP,527427833996375,527427836615875,2619500,-1
11,1,STEP,527427836716166,527427839594416,2878250,-1
12,1,STEP,527427839692416,527427842835625,3143209,-1
13,1,STEP,527427842966625,527427845950125,2983500,-1
14,1,STEP,527427846051416,527427849619458,3568042,-1
15,1,STEP,527427849723000,527427852999125,3276125,-1
16,1,STEP,527427853118000,527427857102166,3984166,-1
17,1,STEP,527427857213500,527427861249416,4035916,-1
18,1,STEP,527427861352166,527427866488333,5136167,-1
19,1,STEP,527427866678416,527427869353708,2675292,-1
20,1,STEP,527427869444000,527427872906875,3462875,-1
21,1,STEP,527427873013250,527427877500375,4487125,-1
22,1,STEP,527427877612458,527427880689208,3076750,-1
23,1,STEP,527427880793375,527427884453916,3660541,-1
24,1,STEP,527427884555750,527427887106125,2550375,-1
25,1,STEP,527427887210041,527427890038458,2828417,-1
26,1,STEP,527427890138625,527427892669125,2530500,-1
27,1,STEP,527427892772791,527427895479083,2706292,-1
28,1,STEP,527427895584833,527427899236041,3651208,-1
29,1,STEP,527427899337375,527427902085208,2747833,-1
30,1,STEP,527427902179833,527427904378875,2199042,-1
31,1,STEP,527427904469958,527427907230500,2760542,-1
32,1,STEP,527427907320541,527427911501666,4181125,-1
33,1,STEP,527427911589833,527427914412625,2822792,-1
34,1,STEP,527427914514541,527427917887333,3372792,-1
35,1,STEP,527427918150125,527427920584666,2434541,-1
36,1,STEP,527427920704791,527427923474333,2769542,-1
37,1,STEP,527427923574000,527427927067458,3493458,-1
38,1,STEP,527427927226875,527427929881583,2654708,-1
39,1,STEP,527427930033125,527427933488791,3455666,-1
40,1,STEP,527427934166291,527427938745416,4579125,-1
41,1,STEP,527427939696875,527427943818166,4121291,-1
42,1,STEP,527427943957708,527427948564833,4607125,-1
43,1,STEP,527427949434916,527427953425291,3990375,-1
44,1,STEP,527427953783583,527427956401208,2617625,-1
45,1,STEP,527427956499500,527427959585291,3085791,-1
46,1,STEP,527427959696291,527427961933625,2237334,-1
47,1,STEP,527427962048583,527427964849208,2800625,-1
48,1,STEP,527427965074750,527427967918000,2843250,-1
49,1,STEP,527427968015291,527427971157958,3142667,-1
50,1,STEP,527427971257750,527427974600416,3342666,-1
51,1,STEP,527427974695750,527427977152458,2456708,-1
52,1,STEP,527427977262791,527427979747208,2484417,-1
53,1,STEP,527427979855291,527427983090458,3235167,-1
54,1,STEP,527427983195291,527427986128250,2932959,-1
55,1,STEP,527427986235583,527427989096541,2860958,-1
56,1,STEP,527427989196000,527427991970291,2774291,-1
57,1,STEP,527427992076625,527427994985000,2908375,-1
58,1,STEP,527427995083750,527427998592708,3508958,-1
59,1,STEP,527427998691375,527428001200541,2509166,-1
60,1,STEP,527428001303250,527428003586208,2282958,-1
61,1,STEP,527428003684416,527428006392125,2707709,-1
62,1,STEP,527428006493166,527428009346000,2852834,-1
63,1,STEP,527428009468458,527428012492416,3023958,-1
64,1,STEP,527428012597166,527428015432500,2835334,-1
65,1,STEP,527428015555208,527428017388041,1832833,-1
66,1,STEP,527428017488500,527428020061250,2572750,-1
67,1,STEP,527428020173416,527428022301333,2127917,-1
68,1,STEP,527428022387333,527428024705541,2318208,-1
69,1,STEP,527428024808208,527428027873000,3064792,-1
70,1,STEP,527428027972625,527428031180291,3207666,-1
71,1,STEP,527428031272416,527428034215666,2943250,-1
72,1,STEP,527428034322625,527428036625375,2302750,-1
73,1,STEP,527428036734250,527428039235208,2500958,-1
74,1,STEP,527428039325583,527428042455791,3130208,-1
75,1,STEP,527428042577708,527428046099625,3521917,-1
76,1,STEP,527428046238125,527428049845333,3607208,-1
77,1,STEP,527428049951458,527428053493541,3542083,-1
78,1,STEP,527428053608000,527428057849750,4241750,-1
79,1,STEP,527428057945166,527428061171625,3226459,-1
80,1,STEP,527428061278625,527428064212291,2933666,-1
81,1,STEP,527428064310916,527428066722625,2411709,-1
82,1,STEP,527428066811791,527428069667208,2855417,-1
83,1,STEP,527428069767958,527428072705291,2937333,-1
84,1,STEP,527428072850000,527428075457833,2607833,-1
85,1,STEP,527428075577583,527428078378625,2801042,-1
86,1,STEP,527428078487333,527428083122875,4635542,-1
87,1,STEP,527428083215125,527428086107833,2892708,-1
88,1,STEP,527428086190583,527428089250416,3059833,-1
89,1,STEP,527428089339875,527428092024541,2684666,-1
90,1,STEP,527428092124833,527428097427000,5302167,-1
91,1,STEP,527428097521208,527428103547541,6026333,-1
92,1,STEP,527428107865833,527428112526375,4660542,-1
