Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,1082545262905,1083340175418,794912513,-1
0,1,STEP,1083340356317,1083346161573,5805256,-1
1,1,STEP,1083346245172,1083350686338,4441166,-1
2,1,STEP,1083350755637,1083355561501,4805864,-1
3,1,STEP,1083355631700,1083359800068,4168368,-1
4,1,STEP,1083359871168,1083363289941,3418773,-1
5,1,STEP,1083363366541,1083367920406,4553865,-1
6,1,STEP,1083367992705,1083372361472,4368767,-1
7,1,STEP,1083372432071,1083376604439,4172368,-1
8,1,STEP,1083376674739,1083380164312,3489573,-1
9,1,STEP,1083380233112,1083385074975,4841863,-1
10,1,STEP,1083385145374,1083388668447,3523073,-1
11,1,STEP,1083388736547,1083393479910,4743363,-1
12,1,STEP,1083393548510,1083398456372,4907862,-1
13,1,STEP,1083398526372,1083402662640,4136268,-1
14,1,STEP,1083402732139,1083406868108,4135969,-1
15,1,STEP,1083406938707,1083410166882,3228175,-1
16,1,STEP,1083410235982,1083414287851,4051869,-1
17,1,STEP,1083414357550,1083418541518,4183968,-1
18,1,STEP,1083418610318,1083422131591,3521273,-1
19,1,STEP,1083422199890,1083425279767,3079877,-1
20,1,STEP,1083425346166,1083429499734,4153568,-1
21,1,STEP,1083429570234,1083433093207,3522973,-1
22,1,STEP,1083433161706,1083436176883,3015177,-1
23,1,STEP,1083436246283,1083440135753,3889470,-1
24,1,STEP,1083440205152,1083444389720,4184568,-1
25,1,STEP,1083444460020,1083448337890,3877870,-1
26,1,STEP,1083448405090,1083452708257,4303167,-1
27,1,STEP,1083452777556,1083456847625,4070069,-1
28,1,STEP,1083456917524,1083460437598,3520074,-1
29,1,STEP,1083460507197,1083465148861,4641664,-1
30,1,STEP,1083465219161,1083468871733,3652572,-1
31,1,STEP,1083468940232,1083472602704,3662472,-1
32,1,STEP,1083472681104,1083476426875,3745771,-1
33,1,STEP,1083476530674,1083479971748,3441074,-1
34,1,STEP,1083480045447,1083483542821,3497374,-1
35,1,STEP,1083483614820,1083486794996,3180176,-1
36,1,STEP,1083486863995,1083490316469,3452474,-1
37,1,STEP,1083490387068,1083493466545,3079477,-1
38,1,STEP,1083493535144,1083496373722,2838578,-1
39,1,STEP,1083496442922,1083499911595,3468673,-1
40,1,STEP,1083500049694,1083503401369,3351675,-1
41,1,STEP,1083503472568,1083507035441,3562873,-1
42,1,STEP,1083507106940,1083510985211,3878271,-1
43,1,STEP,1083511057010,1083514195586,3138576,-1
44,1,STEP,1083514264985,1083517412461,3147476,-1
45,1,STEP,1083517482661,1083520978234,3495573,-1
46,1,STEP,1083521049533,1083524124010,3074477,-1
47,1,STEP,1083524194309,1083527043188,2848879,-1
48,1,STEP,1083527113787,1083530044165,2930378,-1
49,1,STEP,1083530113164,1083533113541,3000377,-1
50,1,STEP,1083533235240,1083536629914,3394674,-1
51,1,STEP,1083536710914,1083540085188,3374274,-1
52,1,STEP,1083540208187,1083544247156,4038969,-1
53,1,STEP,1083544378155,1083547442731,3064576,-1
54,1,STEP,1083547529631,1083550992004,3462373,-1
55,1,STEP,1083551099903,1083555129173,4029270,-1
56,1,STEP,1083555257972,1083559202941,3944969,-1
57,1,STEP,1083559307841,1083562235418,2927577,-1
58,1,STEP,1083562345917,1083564985997,2640080,-1
59,1,STEP,1083565091196,1083567768976,2677780,-1
60,1,STEP,1083567880675,1083570734753,2854078,-1
61,1,STEP,1083570842052,1083574380625,3538573,-1
62,1,STEP,1083574483624,1083577946698,3463074,-1
63,1,STEP,1083578074297,1083581686369,3612072,-1
64,1,STEP,1083581810068,1083585463840,3653772,-1
65,1,STEP,1083585576439,1083589416610,3840171,-1
66,1,STEP,1083589512509,1083592314488,2801979,-1
67,1,STEP,1083592402087,1083595549663,3147576,-1
68,1,STEP,1083595652362,1083598606240,2953878,-1
69,1,STEP,1083598732639,1083601435518,2702879,-1
70,1,STEP,1083601562817,1083604234697,2671880,-1
71,1,STEP,1083604341496,1083607364473,3022977,-1
72,1,STEP,1083607492972,1083610738047,3245075,-1
73,1,STEP,1083610846346,1083614373819,3527473,-1
74,1,STEP,1083614485418,1083617633994,3148576,-1
75,1,STEP,1083617741793,1083620902869,3161076,-1
76,1,STEP,1083621009168,1083623773347,2764179,-1
77,1,STEP,1083623869546,1083626806824,2937278,-1
78,1,STEP,1083626902823,1083629834301,2931478,-1
79,1,STEP,1083629964300,1083632715178,2750878,-1
80,1,STEP,1083632809578,1083635848254,3038676,-1
81,1,STEP,1083635967954,1083638699133,2731179,-1
82,1,STEP,1083638812032,1083641835009,3022977,-1
83,1,STEP,1083641953908,1083645376582,3422674,-1
84,1,STEP,1083645472081,1083649910447,4438366,-1
85,1,STEP,1083650000446,1083652896424,2895978,-1
86,1,STEP,1083652987523,1083656096399,3108876,-1
87,1,STEP,1083656189099,1083659244175,3055076,-1
88,1,STEP,1083659340375,1083662307152,2966777,-1
89,1,STEP,1083662402551,1083665210030,2807479,-1
90,1,STEP,1083665304029,1083668571004,3266975,-1
91,1,STEP,1083668658603,1083672134777,3476174,-1
92,1,STEP,1083672234676,1083675718549,3483873,-1
93,1,STEP,1083675817848,1083678451028,2633180,-1
94,1,STEP,1083678546928,1083681406106,2859178,-1
95,1,STEP,1083681493505,1083684775480,3281975,-1
96,1,STEP,1083684877779,1083687927656,3049877,-1
97,1,STEP,1083688025155,1083690917333,2892178,-1
98,1,STEP,1083691011432,1083693886910,2875478,-1
99,1,STEP,1083693976309,1083697130585,3154276,-1
100,1,STEP,1083697221985,1083699918864,2696879,-1
101,1,STEP,1083700011263,1083702965041,2953778,-1
102,1,STEP,1083703067540,1083706112616,3045076,-1
103,1,STEP,1083706211316,1083709010694,2799378,-1
104,1,STEP,1083709106294,1083711874772,2768478,-1
105,1,STEP,1083711965372,1083715307446,3342074,-1
106,1,STEP,1083715401045,1083718650220,3249175,-1
107,1,STEP,1083718740320,1083721680197,2939877,-1
108,1,STEP,1083721773597,1083725182470,3408873,-1
109,1,STEP,1083725273570,1083728272447,2998877,-1
110,1,STEP,1083728365946,1083731438023,3072077,-1
111,1,STEP,1083731532822,1083734868896,3336074,-1
112,1,STEP,1083734965096,1083737845474,2880378,-1
113,1,STEP,1083737945973,1083740662552,2716579,-1
114,1,STEP,1083740759751,1083744848920,4089169,-1
115,1,STEP,1083745013319,1083748120895,3107576,-1
116,1,STEP,1083748199594,1083751486669,3287075,-1
117,1,STEP,1083751586368,1083754800544,3214176,-1
118,1,STEP,1083754888743,1083758262717,3373974,-1
119,1,STEP,1083758352117,1083762446485,4094368,-1
120,1,STEP,1083762610984,1083766119557,3508573,-1
121,1,STEP,1083766232556,1083769834629,3602073,-1
122,1,STEP,1083769937828,1083773397401,3459573,-1
123,1,STEP,1083773515000,1083777764068,4249068,-1
124,1,STEP,1083777884567,1083781176742,3292175,-1
125,1,STEP,1083781308341,1083784382017,3073676,-1
126,1,STEP,1083784470917,1083787696092,3225175,-1
127,1,STEP,1083787770791,1083791362564,3591773,-1
128,1,STEP,1083791464263,1083794768638,3304375,-1
129,1,STEP,1083794843437,1083797802114,2958677,-1
130,1,STEP,1083797889414,1083800636693,2747279,-1
131,1,STEP,1083800706192,1083803880068,3173876,-1
132,1,STEP,1083804021067,1083808548032,4526965,-1
133,1,STEP,1083808675431,1083811720008,3044577,-1
134,1,STEP,1083811831007,1083815148582,3317575,-1
135,1,STEP,1083815260781,1083818348357,3087576,-1
136,1,STEP,1083818461056,1083821192035,2730979,-1
137,1,STEP,1083821297635,1083824883407,3585772,-1
138,1,STEP,1083824997106,1083827995783,2998677,-1
139,1,STEP,1083828107882,1083831127359,3019477,-1
140,1,STEP,1083831243458,1083834594533,3351075,-1
141,1,STEP,1083834705032,1083838184205,3479173,-1
142,1,STEP,1083838268005,1083841944576,3676571,-1
143,1,STEP,1083842016476,1083845021153,3004677,-1
144,1,STEP,1083845089852,1083847463634,2373782,-1
145,1,STEP,1083847569933,1083851282905,3712972,-1
146,1,STEP,1083851397504,1083854182183,2784679,-1
147,1,STEP,1083854291782,1083857071761,2779979,-1
148,1,STEP,1083857183860,1083860070738,2886878,-1
149,1,STEP,1083860179237,1083863714810,3535573,-1
150,1,STEP,1083863834709,1083866972985,3138276,-1
151,1,STEP,1083867053784,1083870405759,3351975,-1
152,1,STEP,1083870511058,1083873841732,3330674,-1
153,1,STEP,1083873942531,1083876595011,2652480,-1
154,1,STEP,1083876682210,1083879658488,2976278,-1
155,1,STEP,1083879750887,1083882957062,3206175,-1
156,1,STEP,1083883051362,1083885670042,2618680,-1
157,1,STEP,1083885758841,1083888865517,3106676,-1
158,1,STEP,1083888961516,1083892459290,3497774,-1
159,1,STEP,1083892550589,1083895648665,3098076,-1
160,1,STEP,1083895736465,1083899235438,3498973,-1
161,1,STEP,1083899325937,1083902483813,3157876,-1
162,1,STEP,1083902570912,1083905823387,3252475,-1
163,1,STEP,1083905931087,1083909058263,3127176,-1
164,1,STEP,1083909164362,1083912370337,3205975,-1
165,1,STEP,1083912460637,1083915452014,2991377,-1
166,1,STEP,1083915545013,1083918523090,2978077,-1
167,1,STEP,1083918611989,1083921631666,3019677,-1
168,1,STEP,1083921718966,1083924958841,3239875,-1
169,1,STEP,1083925052440,1083927910718,2858278,-1
170,1,STEP,1083928001518,1083931107794,3106276,-1
171,1,STEP,1083931196493,1083934186570,2990077,-1
172,1,STEP,1083934277270,1083936922649,2645379,-1
173,1,STEP,1083937010349,1083940114625,3104276,-1
174,1,STEP,1083940203624,1083943345800,3142176,-1
175,1,STEP,1083943434099,1083946585475,3151376,-1
176,1,STEP,1083946677575,1083950051849,3374274,-1
177,1,STEP,1083950141748,1083953884319,3742571,-1
178,1,STEP,1083954017518,1083957025095,3007577,-1
179,1,STEP,1083957116795,1083960741167,3624372,-1
180,1,STEP,1083960840766,1083963748744,2907978,-1
181,1,STEP,1083963831643,1083966581622,2749979,-1
182,1,STEP,1083966668022,1083969506200,2838178,-1
183,1,STEP,1083969588999,1083972506077,2917078,-1
184,1,STEP,1083972593276,1083975987550,3394274,-1
185,1,STEP,1083976072849,1083979358524,3285675,-1
186,1,STEP,1083979442024,1083981992204,2550180,-1
187,1,STEP,1083982076304,1083985064981,2988677,-1
188,1,STEP,1083985152780,1083988250856,3098076,-1
189,1,STEP,1083988335356,1083990924936,2589580,-1
190,1,STEP,1083991019935,1083993762114,2742179,-1
191,1,STEP,1083993842613,1083996946290,3103677,-1
192,1,STEP,1083997036089,1083999637769,2601680,-1
193,1,STEP,1083999729368,1084002603746,2874378,-1
194,1,STEP,1084002689746,1084005501624,2811878,-1
195,1,STEP,1084005598323,1084008567701,2969378,-1
196,1,STEP,1084008654500,1084012274472,3619972,-1
197,1,STEP,1084012357872,1084015168350,2810478,-1
198,1,STEP,1084015264349,1084018369326,3104977,-1
199,1,STEP,1084018459425,1084021565501,3106076,-1
200,1,STEP,1084021652501,1084024485179,2832678,-1
201,1,STEP,1084024570878,1084027481256,2910378,-1
202,1,STEP,1084027565055,1084030698531,3133476,-1
203,1,STEP,1084030794931,1084033573709,2778778,-1
204,1,STEP,1084033656809,1084036979883,3323074,-1
205,1,STEP,1084037067382,1084040060960,2993578,-1
206,1,STEP,1084040146859,1084044143328,3996469,-1
207,1,STEP,1084044232128,1084048727693,4495565,-1
208,1,STEP,1084048817493,1084051803570,2986077,-1
209,1,STEP,1084051892669,1084055101644,3208975,-1
210,1,STEP,1084055188944,1084057846523,2657579,-1
211,1,STEP,1084057949323,1084061041399,3092076,-1
