Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,1406591457847,1407399884380,808426533,-1
0,1,STEP,1407400064479,1407405823346,5758867,-1
1,1,STEP,1407405908246,1407410363920,4455674,-1
2,1,STEP,1407410432720,1407415221692,4788972,-1
3,1,STEP,1407415290992,1407419443468,4152476,-1
4,1,STEP,1407419511867,1407422924847,3412980,-1
5,1,STEP,1407422995947,1407427551921,4555974,-1
6,1,STEP,1407427621320,1407431937695,4316375,-1
7,1,STEP,1407432007295,1407436160071,4152776,-1
8,1,STEP,1407436230671,1407439720851,3490180,-1
9,1,STEP,1407439788350,1407444626222,4837872,-1
10,1,STEP,1407444695722,1407448228801,3533079,-1
11,1,STEP,1407448297501,1407453040374,4742873,-1
12,1,STEP,1407453109373,1407457998245,4888872,-1
13,1,STEP,1407458066445,1407462187821,4121376,-1
14,1,STEP,1407462257220,1407466440396,4183176,-1
15,1,STEP,1407466510096,1407469691378,3181282,-1
16,1,STEP,1407469758377,1407473791554,4033177,-1
17,1,STEP,1407473859253,1407477936030,4076777,-1
18,1,STEP,1407478004430,1407481478909,3474479,-1
19,1,STEP,1407481546109,1407484618791,3072682,-1
20,1,STEP,1407484685891,1407488824667,4138776,-1
21,1,STEP,1407488893267,1407492382647,3489380,-1
22,1,STEP,1407492448946,1407495452329,3003383,-1
23,1,STEP,1407495517328,1407499374706,3857378,-1
24,1,STEP,1407499442006,1407503623982,4181976,-1
25,1,STEP,1407503692781,1407507814957,4122176,-1
26,1,STEP,1407507886657,1407512033133,4146476,-1
27,1,STEP,1407512100733,1407516327108,4226375,-1
28,1,STEP,1407516400908,1407519899088,3498180,-1
29,1,STEP,1407519967587,1407524696260,4728673,-1
30,1,STEP,1407524769060,1407528520838,3751778,-1
31,1,STEP,1407528592338,1407532351716,3759378,-1
32,1,STEP,1407532431515,1407536160394,3728879,-1
33,1,STEP,1407536228893,1407539562674,3333781,-1
34,1,STEP,1407539631174,1407543466452,3835278,-1
35,1,STEP,1407543542151,1407546811632,3269481,-1
36,1,STEP,1407546885232,1407550360912,3475680,-1
37,1,STEP,1407550435411,1407553449294,3013883,-1
38,1,STEP,1407553517694,1407556292378,2774684,-1
39,1,STEP,1407556360277,1407559602859,3242582,-1
40,1,STEP,1407559674058,1407563055539,3381481,-1
41,1,STEP,1407563141238,1407566398719,3257481,-1
42,1,STEP,1407566492419,1407570260497,3768078,-1
43,1,STEP,1407570351596,1407573396579,3044983,-1
44,1,STEP,1407573486078,1407576655660,3169582,-1
45,1,STEP,1407576745560,1407580421038,3675478,-1
46,1,STEP,1407580508338,1407583505521,2997183,-1
47,1,STEP,1407583593220,1407586401304,2808084,-1
48,1,STEP,1407586520103,1407590393081,3872978,-1
49,1,STEP,1407590479980,1407593619862,3139882,-1
50,1,STEP,1407593735062,1407597709739,3974677,-1
51,1,STEP,1407597843938,1407601769815,3925877,-1
52,1,STEP,1407601913014,1407605516794,3603780,-1
53,1,STEP,1407605632593,1407608660175,3027582,-1
54,1,STEP,1407608772975,1407612248055,3475080,-1
55,1,STEP,1407612362754,1407615931533,3568779,-1
56,1,STEP,1407616053433,1407619620812,3567379,-1
57,1,STEP,1407619733711,1407622544995,2811284,-1
58,1,STEP,1407622656795,1407625264480,2607685,-1
59,1,STEP,1407625375179,1407627971164,2595985,-1
60,1,STEP,1407628081563,1407630863347,2781784,-1
61,1,STEP,1407630972347,1407634286127,3313780,-1
62,1,STEP,1407634398127,1407637315310,2917183,-1
63,1,STEP,1407637423309,1407640569891,3146582,-1
64,1,STEP,1407640679791,1407644514368,3834577,-1
65,1,STEP,1407644639168,1407648451546,3812378,-1
66,1,STEP,1407648525245,1407651027331,2502086,-1
67,1,STEP,1407651100730,1407654305812,3205082,-1
