Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,1036167885230,1036963869289,795984059,-1
0,1,STEP,1036964080887,1036969947140,5866253,-1
1,1,STEP,1036970046539,1036974584902,4538363,-1
2,1,STEP,1036974673902,1036979620562,4946660,-1
3,1,STEP,1036979702161,1036984055226,4353065,-1
4,1,STEP,1036984138225,1036987606197,3467972,-1
5,1,STEP,1036987686996,1036992318359,4631363,-1
6,1,STEP,1036992400158,1036996846422,4446264,-1
7,1,STEP,1036996927322,1037001100788,4173466,-1
8,1,STEP,1037001186487,1037004711559,3525072,-1
9,1,STEP,1037004792758,1037009656319,4863561,-1
10,1,STEP,1037009739418,1037013304989,3565571,-1
11,1,STEP,1037013391188,1037018212349,4821161,-1
12,1,STEP,1037018297649,1037023221309,4923660,-1
13,1,STEP,1037023300808,1037027443575,4142767,-1
14,1,STEP,1037027526274,1037031676640,4150366,-1
15,1,STEP,1037031760440,1037034978014,3217574,-1
16,1,STEP,1037035061813,1037039115880,4054067,-1
17,1,STEP,1037039198079,1037043292046,4093967,-1
18,1,STEP,1037043375146,1037046908717,3533571,-1
19,1,STEP,1037046986216,1037050131891,3145675,-1
20,1,STEP,1037050223090,1037054431956,4208866,-1
21,1,STEP,1037054512156,1037058072827,3560671,-1
22,1,STEP,1037058150926,1037061183102,3032176,-1
23,1,STEP,1037061260401,1037065251069,3990668,-1
24,1,STEP,1037065337068,1037069569534,4232466,-1
25,1,STEP,1037069653433,1037073761200,4107767,-1
26,1,STEP,1037073848999,1037078264363,4415364,-1
27,1,STEP,1037078349363,1037082443430,4094067,-1
28,1,STEP,1037082525729,1037086058600,3532871,-1
29,1,STEP,1037086142400,1037090808362,4665962,-1
30,1,STEP,1037090893161,1037094562632,3669471,-1
31,1,STEP,1037094648031,1037098618299,3970268,-1
32,1,STEP,1037098742998,1037102663366,3920368,-1
33,1,STEP,1037102770565,1037106161738,3391173,-1
34,1,STEP,1037106263937,1037109840308,3576371,-1
35,1,STEP,1037109966407,1037113226280,3259873,-1
36,1,STEP,1037113341180,1037116895351,3554171,-1
37,1,STEP,1037117006450,1037120156724,3150274,-1
38,1,STEP,1037120269024,1037123160300,2891276,-1
39,1,STEP,1037123271099,1037126395574,3124475,-1
40,1,STEP,1037126490973,1037129992145,3501172,-1
41,1,STEP,1037130083144,1037133445917,3362773,-1
42,1,STEP,1037133557416,1037137428085,3870669,-1
43,1,STEP,1037137521884,1037140832757,3310873,-1
44,1,STEP,1037140924656,1037144105731,3181075,-1
45,1,STEP,1037144207730,1037147762401,3554671,-1
46,1,STEP,1037147864300,1037150969475,3105175,-1
47,1,STEP,1037151064074,1037153955651,2891577,-1
48,1,STEP,1037154057850,1037157138725,3080875,-1
49,1,STEP,1037157243524,1037160152801,2909277,-1
50,1,STEP,1037160254700,1037163894371,3639671,-1
51,1,STEP,1037163985270,1037167557741,3572471,-1
52,1,STEP,1037167650640,1037171807806,4157166,-1
53,1,STEP,1037171908306,1037175687175,3778869,-1
54,1,STEP,1037175781274,1037179644943,3863669,-1
55,1,STEP,1037179765542,1037183566311,3800769,-1
56,1,STEP,1037183655011,1037186996684,3341673,-1
57,1,STEP,1037187086683,1037189825061,2738378,-1
58,1,STEP,1037189925660,1037192517939,2592279,-1
59,1,STEP,1037192606338,1037195179117,2572779,-1
60,1,STEP,1037195266417,1037198002695,2736278,-1
61,1,STEP,1037198088694,1037201288768,3200074,-1
62,1,STEP,1037201380467,1037204222044,2841577,-1
63,1,STEP,1037204310143,1037207457118,3146975,-1
64,1,STEP,1037207526617,1037211148288,3621671,-1
65,1,STEP,1037211219588,1037214851858,3632270,-1
66,1,STEP,1037214923858,1037217298438,2374580,-1
67,1,STEP,1037217366038,1037220353314,2987276,-1
68,1,STEP,1037220424413,1037223270090,2845677,-1
69,1,STEP,1037223340390,1037225980068,2639678,-1
70,1,STEP,1037226049068,1037228557547,2508479,-1
71,1,STEP,1037228627047,1037231573523,2946476,-1
72,1,STEP,1037231661322,1037234821597,3160275,-1
73,1,STEP,1037234908996,1037238414468,3505472,-1
74,1,STEP,1037238493667,1037241662941,3169274,-1
